millis,mx,my,mz
2025-04-14 12:48:49.320201,-71.276855,-19.714355,-192.932129
2025-04-14 12:48:49.333201,-71.936035,-19.299316,-193.676758
2025-04-14 12:48:49.346201,-72.143555,-19.238281,-195.385742
2025-04-14 12:48:49.359201,-72.729492,-19.177246,-195.458984
2025-04-14 12:48:49.372201,-73.327637,-18.652344,-197.155762
2025-04-14 12:48:49.384201,-74.169922,-17.736816,-199.365234
2025-04-14 12:48:49.397201,-75.415039,-17.968750,-200.927734
2025-04-14 12:48:49.410201,-76.123047,-17.932129,-203.002930
2025-04-14 12:48:49.423201,-77.734375,-17.114258,-205.871582
2025-04-14 12:48:49.436201,-79.772949,-16.564941,-209.094238
2025-04-14 12:48:49.449201,-80.456543,-15.795898,-211.816406
2025-04-14 12:48:49.462201,-82.043457,-14.501953,-214.599609
2025-04-14 12:48:49.475201,-82.666016,-14.379883,-217.700195
2025-04-14 12:48:49.488201,-83.764648,-13.269043,-220.141602
2025-04-14 12:48:49.501201,-84.289551,-12.500000,-222.656250
2025-04-14 12:48:49.513201,-85.363770,-11.145020,-226.916504
2025-04-14 12:48:49.526201,-86.315918,-9.594727,-230.029297
2025-04-14 12:48:49.539201,-88.610840,-8.276367,-234.716797
2025-04-14 12:48:49.552201,-90.246582,-6.726074,-239.721680
2025-04-14 12:48:49.565201,-92.346191,-5.883789,-243.627930
2025-04-14 12:48:49.578201,-95.458984,-4.907227,-250.061035
2025-04-14 12:48:49.591201,-99.707031,-3.967285,-256.750488
2025-04-14 12:48:49.604201,-103.430176,-3.710938,-263.635254
2025-04-14 12:48:49.617201,-107.373047,-3.930664,-268.640137
2025-04-14 12:48:49.630201,-111.206055,-5.419922,-271.520996
2025-04-14 12:48:49.643201,-113.684082,-8.337402,-272.229004
2025-04-14 12:48:49.655201,-114.172363,-13.513184,-267.761230
2025-04-14 12:48:49.668201,-112.829590,-19.470215,-261.486816
2025-04-14 12:48:49.681201,-108.752441,-27.856445,-247.583008
